WKT,radio,mcc,net,area,cell,unit,longitude,latitude,range,samples,changeable,created,updated,averageSig,shape_X,shape_Y
POINT (-66.0807039995898 18.457030999681),UMTS,330,110,41025,1335663,,-66.080704,18.457031,1000,2,1,1476580046,1486414077,,-66.080704,18.457031
POINT (-66.0848239998277 18.457030999681),UMTS,330,110,41025,1375824,,-66.084824,18.457031,1000,2,1,1476580046,1486414077,,-66.084824,18.457031
POINT (-66.0820769999535 18.4556580002166),UMTS,330,110,41025,1315851,,-66.082077,18.455658,1000,2,1,1476580046,1486414077,,-66.082077,18.455658
POINT (-66.0882569998606 18.457030999681),UMTS,330,110,41025,1375821,,-66.088257,18.457031,1000,2,1,1476580046,1478992079,,-66.088257,18.457031
POINT (-66.345748899692 18.4302520795699),UMTS,330,110,51016,1461798,,-66.3457489,18.43025208,1000,1,1,1476610313,1476585083,,-66.3457489,18.43025208
POINT (-66.0816190004165 18.415145999888),LTE,330,120,1,130572556,,-66.081619,18.415146,1000,3,1,1476763616,1489463281,,-66.081619,18.415146
POINT (-66.0353851301196 18.4151458703857),UMTS,330,110,41005,1316226,,-66.03538513,18.41514587,1000,1,1,1476837804,1476806920,,-66.03538513,18.41514587
POINT (-66.036758420065 18.4165191702236),UMTS,330,110,41005,1316852,,-66.03675842,18.41651917,1000,1,1,1476837804,1476806920,,-66.03675842,18.41651917
POINT (-66.036758420065 18.4165191702236),UMTS,330,110,41005,1316851,,-66.03675842,18.41651917,1000,1,1,1476837804,1476806920,,-66.03675842,18.41651917
POINT (-66.0353851301196 18.4151458703857),UMTS,330,110,41005,1316223,,-66.03538513,18.41514587,1000,1,1,1476837804,1476806920,,-66.03538513,18.41514587
POINT (-67.0832059996571 18.4412379998339),UMTS,330,110,16132,130600977,,-67.083206,18.441238,1000,2,1,1476909090,1477003986,,-67.083206,18.441238
POINT (-67.1147918698489 18.5057830796255),UMTS,330,110,51015,131394307,,-67.11479187,18.50578308,1000,1,1,1476919767,1476894956,,-67.11479187,18.50578308
POINT (-67.1532440197956 18.3835601800583),UMTS,330,110,51005,1307188,,-67.15324402,18.38356018,1000,1,1,1476942476,1476917960,,-67.15324402,18.38356018
POINT (-67.1532440197956 18.386306759949),UMTS,330,110,51015,1274990,,-67.15324402,18.38630676,1000,1,1,1476942476,1476917960,,-67.15324402,18.38630676
POINT (-66.0971832298222 18.3780670202768),UMTS,330,110,41015,1313626,,-66.09718323,18.37806702,1000,1,1,1476989752,1476938175,,-66.09718323,18.37806702
POINT (-66.7508697501388 18.4700775095695),LTE,330,110,25,358401,,-66.75086975,18.47007751,1000,1,1,1477019185,1476990659,,-66.75086975,18.47007751
POINT (-66.1740880000611 18.364791999851),UMTS,330,110,51026,1497723,,-66.174088,18.364792,1000,3,1,1477019223,1485426973,,-66.174088,18.364792
POINT (-66.1823272702873 18.3492279098402),UMTS,330,110,51026,1483764,,-66.18232727,18.34922791,1000,1,1,1477019223,1476988362,,-66.18232727,18.34922791
POINT (-66.7330169700571 18.4714508103067),UMTS,330,110,51005,1272117,,-66.73301697,18.47145081,1000,2,1,1477019223,1480275837,,-66.73301697,18.47145081
POINT (-67.0983123797125 18.4590911900065),UMTS,330,110,51015,249432608,,-67.09831238,18.45909119,1000,1,1,1477027671,1477003986,,-67.09831238,18.45909119
POINT (-66.2111663798245 18.1583404500518),UMTS,330,110,51003,914773,,-66.21116638,18.15834045,1000,1,1,1477152609,1477130732,,-66.21116638,18.15834045
POINT (-67.1360779997998 18.4762569995609),UMTS,330,110,51015,1274486,,-67.136078,18.476257,1000,2,1,1477156134,1477745235,,-67.136078,18.476257
POINT (-66.1164092998493 18.4055328398687),UMTS,330,110,41005,1314024,,-66.1164093,18.40553284,1000,7,1,1477166956,1488210395,,-66.1164093,18.40553284
POINT (-66.1177825897947 18.3917999296231),UMTS,330,110,41005,1314226,,-66.11778259,18.39179993,1000,1,1,1477166956,1477145868,,-66.11778259,18.39179993
POINT (-66.0861969003666 18.4000396701947),UMTS,330,110,41005,1317822,,-66.0861969,18.40003967,1000,1,1,1477166956,1477145904,,-66.0861969,18.40003967
POINT (-66.1164092998493 18.3972930903039),UMTS,330,110,41005,1314025,,-66.1164093,18.39729309,1000,1,1,1477166956,1477145868,,-66.1164093,18.39729309
POINT (-66.1177825897947 18.3931732195685),UMTS,330,110,41005,1314221,,-66.11778259,18.39317322,1000,1,1,1477166956,1477145868,,-66.11778259,18.39317322
POINT (-66.1061100002763 18.4096530001859),UMTS,330,110,41005,1343892,,-66.10611,18.409653,1000,4,1,1477170522,1488210354,,-66.10611,18.409653
POINT (-66.0447479998203 18.4387100001665),LTE,330,110,3,4353,,-66.044748,18.43871,4346,88,1,1477217173,1492448122,,-66.044748,18.43871
POINT (-66.0669708303395 18.3849334700037),UMTS,330,110,41015,1363561,,-66.06697083,18.38493347,1000,2,1,1477217251,1487684936,,-66.06697083,18.38493347
POINT (-66.0655975296023 18.4398651100868),UMTS,330,110,41025,1345992,,-66.06559753,18.43986511,1000,1,1,1477217251,1477193517,,-66.06559753,18.43986511
POINT (-66.0697174102303 18.3657073999766),UMTS,330,110,41015,1315123,,-66.06971741,18.3657074,1000,1,1,1477217251,1477193553,,-66.06971741,18.3657074
POINT (-66.0669708303395 18.4563446002232),UMTS,330,110,41025,1335691,,-66.06697083,18.4563446,1000,1,1,1477217251,1477193553,,-66.06697083,18.4563446
POINT (-66.0683439997757 18.4460450002766),UMTS,330,110,41025,1315122,,-66.068344,18.446045,1000,2,1,1477217251,1485401593,,-66.068344,18.446045
POINT (-66.042251589739 18.3780670202768),UMTS,330,110,41015,1346222,,-66.04225159,18.37806702,1000,1,1,1477217251,1477194496,,-66.04225159,18.37806702
POINT (-66.0848236104213 18.3629608200858),UMTS,330,110,41015,1313726,,-66.08482361,18.36296082,1000,2,1,1477217251,1487747431,,-66.08482361,18.36296082
POINT (-66.6025543200258 18.0155181896128),LTE,330,120,2,130644749,,-66.60255432,18.01551819,1000,3,1,1477275993,1489651593,,-66.60255432,18.01551819
POINT (-66.6011810300805 18.0251312300223),LTE,330,120,2,130583821,,-66.60118103,18.02513123,1000,2,1,1477275993,1489038951,,-66.60118103,18.02513123
POINT (-66.6025543200258 18.0210113502936),LTE,330,120,2,130583820,,-66.60255432,18.02101135,1000,1,1,1477275993,1477251868,,-66.60255432,18.02101135
POINT (-66.6238400003157 18.0093379999488),LTE,330,120,2,130584588,,-66.62384,18.009338,1000,2,1,1477275993,1490714864,,-66.62384,18.009338
POINT (-66.1370086697143 18.4577179000611),LTE,330,110,3,266499,,-66.13700867,18.4577179,1000,1,1,1477281968,1477259542,,-66.13700867,18.4577179
POINT (-66.1411285395504 18.4522247303871),LTE,330,110,2,261121,,-66.14112854,18.45222473,1000,3,1,1477281968,1491132820,,-66.14112854,18.45222473
POINT (-66.1356353797689 18.4453582797609),LTE,330,110,3,5122,,-66.13563538,18.44535828,1000,1,1,1477281968,1477259542,,-66.13563538,18.44535828
POINT (-66.1466217002313 18.4590911900065),UMTS,330,110,51016,1443923,,-66.1466217,18.45909119,1000,1,1,1477282013,1477259532,,-66.1466217,18.45909119
POINT (-66.1452484102859 18.4604644799518),UMTS,330,110,51006,1443923,,-66.14524841,18.46046448,1000,1,1,1477282013,1477259532,,-66.14524841,18.46046448
POINT (-65.8293914800327 18.1391143800247),UMTS,330,110,12,1416966,,-65.82939148,18.13911438,1000,1,1,1477304681,1477284882,,-65.82939148,18.13911438
POINT (-66.6327667204078 17.9935455298024),GSM,330,110,4,1341,,-66.63276672,17.99354553,1000,1,1,1477326388,1477306589,,-66.63276672,17.99354553
POINT (-66.6327667204078 17.9935455298024),GSM,330,110,51001,24306,,-66.63276672,17.99354553,1000,1,1,1477326388,1477306589,,-66.63276672,17.99354553
POINT (-67.271347050426 18.3615875202479),UMTS,330,110,51002,826665,,-67.27134705,18.36158752,1000,1,1,1477366048,1477341130,,-67.27134705,18.36158752
POINT (-66.1576080296868 18.4220123300051),UMTS,330,110,51006,1444098,,-66.15760803,18.42201233,1000,1,1,1477423939,1477401896,,-66.15760803,18.42201233
POINT (-66.0559844999847 18.3794403102222),UMTS,330,110,41015,1318023,,-66.0559845,18.37944031,1000,1,1,1477423939,1477401950,,-66.0559845,18.37944031
POINT (-66.028061000115 18.4014129997102),UMTS,330,110,41005,1333395,,-66.028061,18.401413,1000,3,1,1477423939,1479358446,,-66.028061,18.401413
POINT (-66.142502000367 18.4226990001588),UMTS,330,110,51006,1443098,,-66.142502,18.422699,1000,2,1,1477423939,1487181823,,-66.142502,18.422699
POINT (-66.0559844999847 18.3808136001676),UMTS,330,110,41005,1317225,,-66.0559845,18.3808136,1000,1,1,1477423939,1477401950,,-66.0559845,18.3808136
POINT (-66.3132479998952 18.4700779997),UMTS,330,110,51016,1473366,,-66.313248,18.470078,1000,3,1,1477423939,1491834101,,-66.313248,18.470078
POINT (-66.1589813196322 18.4220123300051),UMTS,330,110,51006,1474634,,-66.15898132,18.42201233,1000,1,1,1477423939,1477401896,,-66.15898132,18.42201233
POINT (-66.1747740002199 18.4515379999788),LTE,330,110,2,12546,,-66.174774,18.451538,1000,2,1,1477424546,1486309722,,-66.174774,18.451538
POINT (-66.1188129997201 18.3969499998427),LTE,330,110,21,264194,,-66.118813,18.39695,1000,4,1,1458601420,1487345713,,-66.118813,18.39695
POINT (-66.1354639995639 18.3967780000048),LTE,330,110,10,258050,,-66.135464,18.396778,1000,8,1,1458601415,1490116453,,-66.135464,18.396778
POINT (-66.1174390002096 18.3629609999502),LTE,330,110,16,265986,,-66.117439,18.362961,1000,8,1,1458601418,1490150773,,-66.117439,18.362961
POINT (-67.1415710004013 18.1974790003557),LTE,330,120,2,130633741,,-67.141571,18.197479,1000,2,1,1477623998,1489141679,,-67.141571,18.197479
POINT (-67.1408844003947 18.1995391798893),LTE,330,120,2,130633739,,-67.1408844,18.19953918,1000,2,1,1477623998,1489141679,,-67.1408844,18.19953918
POINT (-67.1408844003947 18.1981658899439),LTE,330,120,2,130633740,,-67.1408844,18.19816589,1000,1,1,1477623998,1477603027,,-67.1408844,18.19816589
POINT (-66.8632509998337 18.0207819997895),LTE,330,110,4,664329,,-66.863251,18.020782,1000,6,1,1477631197,1484051288,,-66.863251,18.020782
POINT (-66.9293979997179 18.0486489997516),UMTS,330,110,51001,771271,,-66.929398,18.048649,1000,8,1,1477631271,1486415471,,-66.929398,18.048649
POINT (-66.1136627199585 18.3835601800583),LTE,330,120,1,130581260,,-66.11366272,18.38356018,1000,2,1,1477680514,1485488531,,-66.11366272,18.38356018
POINT (-66.1143489998065 18.3835600001939),LTE,330,120,1,130658573,,-66.114349,18.38356,1000,4,1,1477680514,1489463286,,-66.114349,18.38356
POINT (-66.0580439996309 18.4233860003637),LTE,330,110,7,272130,,-66.058044,18.423386,1000,2,1,1458601413,1477663261,,-66.058044,18.423386
POINT (-66.0449981696298 18.4343719503053),LTE,330,110,7,8193,,-66.04499817,18.43437195,1000,1,1,1477687726,1477663261,,-66.04499817,18.43437195
POINT (-66.0051727297376 18.4384918201415),LTE,330,110,8,2671368,,-66.00517273,18.43849182,1000,1,1,1477687726,1477663261,,-66.00517273,18.43849182
POINT (-66.1356353797689 18.1157684302689),LTE,330,110,22,1409282,,-66.13563538,18.11576843,1000,3,1,1477687726,1483270638,,-66.13563538,18.11576843
POINT (-66.0504913303106 18.4233856199505),UMTS,330,110,41005,1317126,,-66.05049133,18.42338562,1000,1,1,1477687854,1477663272,,-66.05049133,18.42338562
POINT (-66.0491180403652 18.4220123300051),UMTS,330,110,41005,1317152,,-66.04911804,18.42201233,1000,1,1,1477687854,1477663272,,-66.04911804,18.42201233
POINT (-66.1109159997735 18.2576750001012),LTE,330,110,9,290563,,-66.110916,18.257675,1000,3,1,1477765702,1483878753,,-66.110916,18.257675
POINT (-66.8827056901155 18.1514740003249),LTE,330,120,2,130588685,,-66.88270569,18.151474,1000,1,1,1477876003,1477852256,,-66.88270569,18.151474
POINT (-66.9376373301986 18.1487274204342),UMTS,330,110,54,1013942,,-66.93763733,18.14872742,1000,1,1,1477876063,1477852251,,-66.93763733,18.14872742
POINT (-66.9431299998496 18.0409239996429),UMTS,330,110,51001,771272,,-66.94313,18.040924,1000,2,1,1477876063,1480866488,,-66.94313,18.040924
POINT (-67.1450042702309 18.4659576397333),UMTS,330,110,51015,816563,,-67.14500427,18.46595764,1000,1,1,1477963628,1477940986,,-67.14500427,18.46595764
POINT (-67.154617309741 18.4563446002232),UMTS,330,110,51015,1260127,,-67.15461731,18.4563446,1000,1,1,1477980389,1477956773,,-67.15461731,18.4563446
POINT (-66.0752105700117 18.4233856199505),LTE,330,110,7,3073,,-66.07521057,18.42338562,1000,1,1,1477997219,1477972026,,-66.07521057,18.42338562
POINT (-66.1013030996583 18.4110259996502),UMTS,330,110,41005,1343891,,-66.1013031,18.411026,1000,1,1,1478052411,1478021189,,-66.1013031,18.411026
POINT (-67.2081756598787 17.9784393296114),UMTS,330,110,51002,821108,,-67.20817566,17.97843933,1000,2,1,1478052411,1479576589,,-67.20817566,17.97843933
POINT (-67.2081756598787 17.9784393296114),UMTS,330,110,51002,820537,,-67.20817566,17.97843933,1000,2,1,1478052411,1479576589,,-67.20817566,17.97843933
POINT (-67.2013092002593 17.9784393296114),UMTS,330,110,51002,821105,,-67.2013092,17.97843933,1000,2,1,1478052411,1479576589,,-67.2013092,17.97843933
POINT (-66.0889430000194 18.3967450002816),UMTS,330,110,51006,1442693,,-66.088943,18.396745,3918,5,1,1478052411,1491317335,,-66.088943,18.396745
POINT (-67.2081756598787 17.9784393296114),UMTS,330,110,51002,820564,,-67.20817566,17.97843933,1000,3,1,1478052411,1489991760,,-67.20817566,17.97843933
POINT (-67.0543670699843 18.007278440048),UMTS,330,110,51001,771269,,-67.05436707,18.00727844,1000,1,1,1478052411,1478021189,,-67.05436707,18.00727844
POINT (-65.7312009998262 18.3677670003468),GSM,330,110,42,13112,,-65.731201,18.367767,1000,2,1,1478120730,1483210767,,-65.731201,18.367767
POINT (-66.05735778993 18.4206390400597),UMTS,330,110,41005,1343496,,-66.05735779,18.42063904,1000,1,1,1478150798,1478126530,,-66.05735779,18.42063904
POINT (-65.9941864002821 18.3945465104132),UMTS,330,110,41015,1321562,,-65.9941864,18.39454651,1000,2,1,1478210897,1485663273,,-65.9941864,18.39454651
POINT (-65.9955596902275 18.3959198003586),UMTS,330,110,41015,1318922,,-65.99555969,18.3959198,1000,1,1,1478210897,1478187091,,-65.99555969,18.3959198
POINT (-66.0655975296023 18.4069061298141),LTE,330,110,21,9475,,-66.06559753,18.40690613,1000,2,1,1458601420,1478268829,,-66.06559753,18.40690613
POINT (-66.205673220043 18.1542205802157),UMTS,330,110,51013,1198651,,-66.20567322,18.15422058,1000,1,1,1478311658,1478290503,,-66.20567322,18.15422058
POINT (-66.205673220043 18.1528472902703),UMTS,330,110,41004,1227552,,-66.20567322,18.15284729,1000,1,1,1478311658,1478290503,,-66.20567322,18.15284729
POINT (-66.2070465099884 18.1555938701611),UMTS,330,110,51013,900869,,-66.20704651,18.15559387,1000,1,1,1478311658,1478290503,,-66.20704651,18.15559387
POINT (-66.205673220043 18.1542205802157),UMTS,330,110,51013,900872,,-66.20567322,18.15422058,1000,1,1,1478311658,1478290503,,-66.20567322,18.15422058
POINT (-66.2070465099884 18.1542205802157),UMTS,330,110,41004,900869,,-66.20704651,18.15422058,1000,1,1,1478311658,1478290503,,-66.20704651,18.15422058
POINT (-66.2070465099884 18.1583404500518),UMTS,330,110,51013,900899,,-66.20704651,18.15834045,1000,1,1,1478311658,1478290503,,-66.20704651,18.15834045
POINT (-66.2084197999338 18.1597137498897),GSM,330,110,43,47911,,-66.2084198,18.15971375,1000,1,1,1478311682,1478290503,,-66.2084198,18.15971375
POINT (-66.2070465099884 18.1597137498897),GSM,330,110,43,48911,,-66.20704651,18.15971375,1000,1,1,1478311682,1478290503,,-66.20704651,18.15971375
POINT (-66.2070465099884 18.1597137498897),GSM,330,110,43,48913,,-66.20704651,18.15971375,1000,1,1,1478311682,1478290503,,-66.20704651,18.15971375
POINT (-66.2084197999338 18.1597137498897),GSM,330,110,43,47913,,-66.2084198,18.15971375,1000,1,1,1478311682,1478290503,,-66.2084198,18.15971375
POINT (-66.0779571499025 18.4549713102778),LTE,330,110,3,6145,,-66.07795715,18.45497131,1000,1,1,1478406355,1478382968,,-66.07795715,18.45497131
POINT (-66.0848236104213 18.4577179000611),LTE,330,110,3,5633,,-66.08482361,18.4577179,1000,1,1,1478406355,1478382968,,-66.08482361,18.4577179
POINT (-66.087570190312 18.4590911900065),LTE,330,110,3,4227841,,-66.08757019,18.45909119,1000,1,1,1478406356,1478383009,,-66.08757019,18.45909119
POINT (-66.0916900601481 18.4618377698972),LTE,330,110,3,5121,,-66.09169006,18.46183777,1000,1,1,1478406355,1478382968,,-66.09169006,18.46183777
POINT (-66.087570190312 18.4590911900065),LTE,330,110,3,5634,,-66.08757019,18.45909119,1000,1,1,1478406355,1478382968,,-66.08757019,18.45909119
POINT (-66.0793304398479 18.4563446002232),LTE,330,110,3,3198727,,-66.07933044,18.4563446,1000,1,1,1478406356,1478382968,,-66.07933044,18.4563446
POINT (-66.0820770296312 18.4467315697062),LTE,330,110,7,4227845,,-66.08207703,18.44673157,1000,1,1,1478406356,1478383009,,-66.08207703,18.44673157
POINT (-66.0848239998277 18.4604639997139),LTE,330,110,3,3198723,,-66.084824,18.460464,1000,2,1,1478406356,1481584766,,-66.084824,18.460464
POINT (-66.0896300002243 18.4604639997139),LTE,330,110,7,4227844,,-66.08963,18.460464,1000,2,1,1478406356,1480845658,,-66.08963,18.460464
POINT (-66.0717769998087 18.4542849998529),UMTS,330,110,41025,1315252,,-66.071777,18.454285,1000,2,1,1478406394,1486414077,,-66.071777,18.454285
POINT (-66.2111663798245 18.1569671601064),UMTS,330,110,51013,907600,,-66.21116638,18.15696716,1000,1,1,1478714520,1478681517,,-66.21116638,18.15696716
POINT (-66.7769622797853 18.4687042196241),LTE,330,110,25,5489924,,-66.77696228,18.46870422,1000,1,1,1478778338,1478754387,,-66.77696228,18.46870422
POINT (-66.763229370439 18.4577179000611),UMTS,330,110,51005,1297390,,-66.76322937,18.4577179,1000,1,1,1478778402,1478754381,,-66.76322937,18.4577179
POINT (-65.8809450003115 18.1479309997159),GSM,330,110,12,12951,,-65.880945,18.147931,1000,50,1,1478871714,1478857941,,-65.880945,18.147931
POINT (-65.8847149996975 18.1540240001075),GSM,330,110,12,11683,,-65.884715,18.154024,1000,7,1,1478879916,1478857949,,-65.884715,18.154024
POINT (-65.8788299603344 18.1720733602974),GSM,330,110,41002,45803,,-65.87882996,18.17207336,1000,3,1,1478879919,1478857959,,-65.87882996,18.17207336
POINT (-65.8843231201159 18.1487274204342),GSM,330,110,12,12953,,-65.88432312,18.14872742,1000,1,1,1478879916,1478857942,,-65.88432312,18.14872742
POINT (-65.8802032502797 18.167953489562),GSM,330,110,41002,45806,,-65.88020325,18.16795349,1000,1,1,1478879919,1478857956,,-65.88020325,18.16795349
POINT (-65.8800719996231 18.1602369997378),GSM,330,110,41002,45832,,-65.880072,18.160237,1000,21,1,1478879917,1478857954,,-65.880072,18.160237
POINT (-65.8788299999046 18.1704060001368),GSM,330,110,41002,15002,,-65.87883,18.170406,1000,14,1,1478879919,1478857958,,-65.87883,18.170406
POINT (-65.8802032502797 18.1597137498897),GSM,330,110,41002,37304,,-65.88020325,18.15971375,1000,1,1,1478879917,1478857952,,-65.88020325,18.15971375
POINT (-65.8802032502797 18.167953489562),GSM,330,110,41002,15006,,-65.88020325,18.16795349,1000,2,1,1478879919,1478857956,,-65.88020325,18.16795349
POINT (-65.8624699999905 18.1610890003572),GSM,330,110,41002,65535,,-65.86247,18.161089,10910,45,1,1478879916,1478866897,,-65.86247,18.161089
POINT (-65.8871420001032 18.154727000151),GSM,330,110,41002,42703,,-65.887142,18.154727,1000,19,1,1478879916,1478857947,,-65.887142,18.154727
POINT (-65.8788299603344 18.1665801996166),GSM,330,110,41002,55333,,-65.87882996,18.1665802,1000,1,1,1478879919,1478857955,,-65.87882996,18.1665802
POINT (-65.8796750002011 18.1622489998915),GSM,330,110,41002,14932,,-65.879675,18.162249,1000,13,1,1478879917,1478857955,,-65.879675,18.162249
